Source Country,Destination Country,Path Length
Rwanda,El Salvador,3
Rwanda,Gibraltar,3
Rwanda,Grenada,3
Rwanda,Fiji,3
Rwanda,Bolivia,3
Rwanda,Guernsey,3
Rwanda,Jersey,3
Rwanda,Central African Republic,3
Rwanda,Laos,3
Rwanda,Mauritania,3
Rwanda,Palau,3
Rwanda,Western Sahara,3
Rwanda,Cape Verde,3
Rwanda,Isle of Man,3
Rwanda,Guyana,3
Rwanda,North Korea,3
Rwanda,Mongolia,3
Rwanda,Papua New Guinea,3
Rwanda,Sao Tome and Principe,3
Rwanda,Samoa,3
Rwanda,Kiribati,3
Rwanda,Tuvalu,4
Rwanda,Solomon Islands,3
Rwanda,Vanuatu,3
Rwanda,Tonga,3
Rwanda,Greenland,3
Rwanda,Cook Islands,3
Rwanda,American Samoa,3
Rwanda,Bhutan,3
Rwanda,Falkland Islands,4
Rwanda,Saint Vincent and the Grenadines,4
Rwanda,East Timor,3
Rwanda,New Caledonia,3
Rwanda,Norfolk Island,3
Rwanda,Nauru,3
Rwanda,Marshall Islands,3
Rwanda,Saint Pierre and Miquelon,3
Rwanda,Faroe Islands,3
Rwanda,Wallis and Futuna,4
Rwanda,Micronesia,4
Rwanda,Cocos (Keeling) Islands,4
Rwanda,Christmas Island,3
Angola,Dominica,3
Angola,Nicaragua,3
Angola,Saint Kitts and Nevis,3
Angola,Belize,3
Angola,Honduras,3
Angola,Guam,3
Angola,Anguilla,3
Angola,British Virgin Islands,3
Angola,French Polynesia,3
Angola,Turks and Caicos Islands,3
Angola,Grenada,3
Angola,Fiji,3
Angola,Palau,3
Angola,Guyana,3
Angola,Papua New Guinea,3
Angola,Samoa,3
Angola,Kiribati,3
Angola,Tuvalu,4
Angola,Solomon Islands,3
Angola,Vanuatu,3
Angola,Tonga,3
Angola,Greenland,3
Angola,Cook Islands,3
Angola,American Samoa,3
Angola,Bhutan,3
Angola,Falkland Islands,3
Angola,Saint Vincent and the Grenadines,3
Angola,East Timor,3
Angola,New Caledonia,3
Angola,Norfolk Island,3
Angola,Nauru,3
Angola,Marshall Islands,3
Angola,Saint Pierre and Miquelon,3
Angola,Faroe Islands,3
Angola,Wallis and Futuna,4
Angola,Micronesia,4
Angola,Cocos (Keeling) Islands,4
Angola,Christmas Island,3
Lithuania,Guinea-Bissau,3
Lithuania,Somalia,3
Lithuania,Australia,3
Lithuania,Cambodia,3
Lithuania,Burma,3
Lithuania,Dominica,3
Lithuania,Northern Mariana Islands,3
Lithuania,Nicaragua,3
Lithuania,South Sudan,3
Lithuania,Brunei,3
Lithuania,Indonesia,3
Lithuania,Macau,3
Lithuania,Saint Kitts and Nevis,3
Lithuania,Paraguay,3
Lithuania,Belize,3
Lithuania,Honduras,3
Lithuania,Guam,3
Lithuania,Anguilla,3
Lithuania,British Virgin Islands,3
Lithuania,New Zealand,3
Lithuania,French Polynesia,3
Lithuania,Cayman Islands,3
Lithuania,Turks and Caicos Islands,3
Lithuania,El Salvador,3
Lithuania,Grenada,3
Lithuania,Fiji,3
Lithuania,Laos,3
Lithuania,Comoros,3
Lithuania,Zambia,3
Lithuania,Malawi,3
Lithuania,Palau,3
Lithuania,Botswana,3
Lithuania,Guyana,3
Lithuania,Papua New Guinea,3
Lithuania,Sao Tome and Principe,3
Lithuania,Mozambique,3
Lithuania,Samoa,3
Lithuania,Kiribati,3
Lithuania,Tuvalu,4
Lithuania,Solomon Islands,4
Lithuania,Vanuatu,4
Lithuania,Tonga,4
Lithuania,Cook Islands,3
Lithuania,American Samoa,3
Lithuania,Eritrea,3
Lithuania,Bhutan,3
Lithuania,Falkland Islands,3
Lithuania,Saint Vincent and the Grenadines,3
Lithuania,East Timor,3
Lithuania,New Caledonia,3
Lithuania,Norfolk Island,4
Lithuania,Nauru,4
Lithuania,Marshall Islands,3
Lithuania,Saint Pierre and Miquelon,3
Lithuania,Lesotho,3
Lithuania,Swaziland,3
Lithuania,Wallis and Futuna,4
Lithuania,Micronesia,4
Lithuania,Cocos (Keeling) Islands,5
Lithuania,Christmas Island,4
Congo (Kinshasa),Ecuador,3
Congo (Kinshasa),Philippines,3
Congo (Kinshasa),Gambia,3
Congo (Kinshasa),Guinea-Bissau,3
Congo (Kinshasa),Cambodia,3
Congo (Kinshasa),Burma,3
Congo (Kinshasa),Bahamas,3
Congo (Kinshasa),Aruba,3
Congo (Kinshasa),Dominica,3
Congo (Kinshasa),Saint Lucia,3
Congo (Kinshasa),Northern Mariana Islands,3
Congo (Kinshasa),Guatemala,3
Congo (Kinshasa),Costa Rica,3
Congo (Kinshasa),Nicaragua,3
Congo (Kinshasa),Brunei,3
Congo (Kinshasa),Indonesia,3
Congo (Kinshasa),Macau,3
Congo (Kinshasa),Saint Kitts and Nevis,3
Congo (Kinshasa),Uruguay,3
Congo (Kinshasa),Paraguay,3
Congo (Kinshasa),Belize,3
Congo (Kinshasa),Honduras,3
Congo (Kinshasa),Guam,3
Congo (Kinshasa),Jamaica,3
Congo (Kinshasa),Suriname,3
Congo (Kinshasa),Trinidad and Tobago,3
Congo (Kinshasa),Anguilla,3
Congo (Kinshasa),British Virgin Islands,3
Congo (Kinshasa),New Zealand,3
Congo (Kinshasa),French Polynesia,3
Congo (Kinshasa),Bermuda,3
Congo (Kinshasa),Barbados,3
Congo (Kinshasa),Cayman Islands,3
Congo (Kinshasa),Turks and Caicos Islands,3
Congo (Kinshasa),El Salvador,3
Congo (Kinshasa),Gibraltar,3
Congo (Kinshasa),Grenada,3
Congo (Kinshasa),Fiji,3
Congo (Kinshasa),Bolivia,3
Congo (Kinshasa),Laos,3
Congo (Kinshasa),Palau,3
Congo (Kinshasa),Western Sahara,3
Congo (Kinshasa),Isle of Man,3
Congo (Kinshasa),Guyana,3
Congo (Kinshasa),North Korea,3
Congo (Kinshasa),Mongolia,3
Congo (Kinshasa),Papua New Guinea,3
Congo (Kinshasa),Sao Tome and Principe,3
Congo (Kinshasa),Samoa,3
Congo (Kinshasa),Kiribati,3
Congo (Kinshasa),Tuvalu,4
Congo (Kinshasa),Solomon Islands,3
Congo (Kinshasa),Vanuatu,3
Congo (Kinshasa),Tonga,3
Congo (Kinshasa),Greenland,3
Congo (Kinshasa),Cook Islands,3
Congo (Kinshasa),American Samoa,3
Congo (Kinshasa),Bhutan,3
Congo (Kinshasa),Falkland Islands,3
Congo (Kinshasa),Saint Vincent and the Grenadines,4
Congo (Kinshasa),East Timor,3
Congo (Kinshasa),New Caledonia,3
Congo (Kinshasa),Norfolk Island,3
Congo (Kinshasa),Nauru,3
Congo (Kinshasa),Marshall Islands,3
Congo (Kinshasa),Saint Pierre and Miquelon,3
Congo (Kinshasa),Faroe Islands,3
Congo (Kinshasa),Wallis and Futuna,4
Congo (Kinshasa),Micronesia,4
Congo (Kinshasa),Cocos (Keeling) Islands,4
Congo (Kinshasa),Christmas Island,3
Zimbabwe,Azerbaijan,3
Zimbabwe,Russia,3
Zimbabwe,Colombia,3
Zimbabwe,Ecuador,3
Zimbabwe,Spain,3
Zimbabwe,Cyprus,3
Zimbabwe,Sweden,3
Zimbabwe,Finland,3
Zimbabwe,Norway,3
Zimbabwe,Philippines,3
Zimbabwe,Liberia,3
Zimbabwe,Gambia,3
Zimbabwe,Sierra Leone,3
Zimbabwe,Guinea,3
Zimbabwe,Guinea-Bissau,3
Zimbabwe,Japan,3
Zimbabwe,Taiwan,3
Zimbabwe,Malaysia,3
Zimbabwe,Cambodia,3
Zimbabwe,Burma,3
Zimbabwe,Vietnam,3
Zimbabwe,Croatia,3
Zimbabwe,Austria,3
Zimbabwe,Bahamas,3
Zimbabwe,Morocco,3
Zimbabwe,Aruba,3
Zimbabwe,Venezuela,3
Zimbabwe,Netherlands Antilles,3
Zimbabwe,Uzbekistan,3
Zimbabwe,Montenegro,3
Zimbabwe,Antigua and Barbuda,3
Zimbabwe,Guadeloupe,3
Zimbabwe,French Guiana,3
Zimbabwe,Martinique,3
Zimbabwe,Dominican Republic,3
Zimbabwe,Dominica,4
Zimbabwe,Saint Lucia,3
Zimbabwe,Northern Mariana Islands,3
Zimbabwe,Canada,3
Zimbabwe,Bangladesh,3
Zimbabwe,Nepal,3
Zimbabwe,Argentina,3
Zimbabwe,Mexico,3
Zimbabwe,Guatemala,3
Zimbabwe,Cuba,3
Zimbabwe,Costa Rica,3
Zimbabwe,Afghanistan,3
Zimbabwe,Pakistan,3
Zimbabwe,Serbia,3
Zimbabwe,Macedonia,3
Zimbabwe,Algeria,3
Zimbabwe,Greece,3
Zimbabwe,Hungary,3
Zimbabwe,Ireland,3
Zimbabwe,Portugal,3
Zimbabwe,Czech Republic,3
Zimbabwe,Bosnia and Herzegovina,3
Zimbabwe,Tunisia,3
Zimbabwe,Poland,3
Zimbabwe,Panama,3
Zimbabwe,Nicaragua,3
Zimbabwe,Brunei,3
Zimbabwe,Indonesia,3
Zimbabwe,Macau,3
Zimbabwe,Saint Kitts and Nevis,3
Zimbabwe,Uruguay,3
Zimbabwe,Paraguay,3
Zimbabwe,Chile,3
Zimbabwe,Belize,3
Zimbabwe,Honduras,3
Zimbabwe,Georgia,3
Zimbabwe,Armenia,3
Zimbabwe,Latvia,3
Zimbabwe,Guam,3
Zimbabwe,Jamaica,3
Zimbabwe,Suriname,3
Zimbabwe,Trinidad and Tobago,3
Zimbabwe,Haiti,3
Zimbabwe,Tajikistan,3
Zimbabwe,Kazakhstan,3
Zimbabwe,Kyrgyzstan,3
Zimbabwe,Iran,3
Zimbabwe,Ukraine,3
Zimbabwe,Jordan,3
Zimbabwe,Libya,3
Zimbabwe,Anguilla,4
Zimbabwe,Puerto Rico,3
Zimbabwe,British Virgin Islands,4
Zimbabwe,Virgin Islands,3
Zimbabwe,Moldova,3
Zimbabwe,Romania,3
Zimbabwe,Sri Lanka,3
Zimbabwe,Bulgaria,3
Zimbabwe,Albania,3
Zimbabwe,Denmark,3
Zimbabwe,New Zealand,3
Zimbabwe,French Polynesia,3
Zimbabwe,Bermuda,3
Zimbabwe,Barbados,3
Zimbabwe,Cayman Islands,3
Zimbabwe,Turks and Caicos Islands,3
Zimbabwe,Peru,3
Zimbabwe,El Salvador,3
Zimbabwe,Gibraltar,3
Zimbabwe,Grenada,3
Zimbabwe,Fiji,3
Zimbabwe,Luxembourg,3
Zimbabwe,Bolivia,3
Zimbabwe,Guernsey,3
Zimbabwe,Jersey,3
Zimbabwe,Malta,3
Zimbabwe,Lithuania,3
Zimbabwe,Central African Republic,3
Zimbabwe,Laos,3
Zimbabwe,Slovenia,3
Zimbabwe,Mauritania,3
Zimbabwe,Palau,3
Zimbabwe,Maldives,3
Zimbabwe,Western Sahara,4
Zimbabwe,Cape Verde,3
Zimbabwe,Iceland,3
Zimbabwe,Belarus,3
Zimbabwe,Estonia,3
Zimbabwe,Turkmenistan,3
Zimbabwe,Isle of Man,3
Zimbabwe,Guyana,3
Zimbabwe,North Korea,3
Zimbabwe,Mongolia,3
Zimbabwe,Papua New Guinea,3
Zimbabwe,Slovakia,3
Zimbabwe,Sao Tome and Principe,3
Zimbabwe,Iraq,3
Zimbabwe,Samoa,3
Zimbabwe,Kiribati,3
Zimbabwe,Tuvalu,4
Zimbabwe,Solomon Islands,3
Zimbabwe,Vanuatu,3
Zimbabwe,Tonga,3
Zimbabwe,Greenland,4
Zimbabwe,Cook Islands,3
Zimbabwe,American Samoa,3
Zimbabwe,Bhutan,3
Zimbabwe,Falkland Islands,4
Zimbabwe,Saint Vincent and the Grenadines,4
Zimbabwe,East Timor,3
Zimbabwe,New Caledonia,3
Zimbabwe,Norfolk Island,3
Zimbabwe,Nauru,3
Zimbabwe,Marshall Islands,3
Zimbabwe,Saint Pierre and Miquelon,4
Zimbabwe,Faroe Islands,4
Zimbabwe,Wallis and Futuna,4
Zimbabwe,Micronesia,4
Zimbabwe,Cocos (Keeling) Islands,4
Zimbabwe,Christmas Island,3
Lebanon,Ecuador,3
Lebanon,Cambodia,3
Lebanon,Aruba,3
Lebanon,Dominica,3
Lebanon,Northern Mariana Islands,3
Lebanon,Guatemala,3
Lebanon,Costa Rica,3
Lebanon,Nicaragua,3
Lebanon,Macau,3
Lebanon,Saint Kitts and Nevis,3
Lebanon,Uruguay,3
Lebanon,Paraguay,3
Lebanon,Belize,3
Lebanon,Honduras,3
Lebanon,Guam,3
Lebanon,Suriname,3
Lebanon,Anguilla,3
Lebanon,British Virgin Islands,3
Lebanon,New Zealand,3
Lebanon,French Polynesia,3
Lebanon,Cayman Islands,3
Lebanon,Turks and Caicos Islands,3
Lebanon,El Salvador,3
Lebanon,Grenada,3
Lebanon,Fiji,3
Lebanon,Bolivia,3
Lebanon,Laos,3
Lebanon,Comoros,3
Lebanon,Palau,3
Lebanon,Botswana,3
Lebanon,Guyana,3
Lebanon,Papua New Guinea,3
Lebanon,Sao Tome and Principe,3
Lebanon,Samoa,3
Lebanon,Kiribati,3
Lebanon,Tuvalu,4
Lebanon,Solomon Islands,3
Lebanon,Vanuatu,3
Lebanon,Tonga,3
Lebanon,Greenland,3
Lebanon,Cook Islands,3
Lebanon,American Samoa,3
Lebanon,Bhutan,3
Lebanon,Falkland Islands,3
Lebanon,Saint Vincent and the Grenadines,3
Lebanon,East Timor,3
Lebanon,New Caledonia,3
Lebanon,Norfolk Island,3
Lebanon,Nauru,3
Lebanon,Marshall Islands,3
Lebanon,Saint Pierre and Miquelon,3
Lebanon,Faroe Islands,3
Lebanon,Lesotho,3
Lebanon,Swaziland,3
Lebanon,Wallis and Futuna,4
Lebanon,Micronesia,4
Lebanon,Cocos (Keeling) Islands,4
Lebanon,Christmas Island,3
Central African Republic,Azerbaijan,3
Central African Republic,Ghana,3
Central African Republic,Colombia,3
Central African Republic,Ecuador,3
Central African Republic,Cyprus,3
Central African Republic,Finland,3
Central African Republic,Philippines,3
Central African Republic,Djibouti,3
Central African Republic,Somalia,3
Central African Republic,Thailand,3
Central African Republic,Singapore,3
Central African Republic,Australia,3
Central African Republic,China,3
Central African Republic,Hong Kong,3
Central African Republic,Japan,3
Central African Republic,Taiwan,3
Central African Republic,Malaysia,3
Central African Republic,Cambodia,4
Central African Republic,Burma,3
Central African Republic,Vietnam,3
Central African Republic,Croatia,3
Central African Republic,Austria,3
Central African Republic,Bahamas,3
Central African Republic,Aruba,3
Central African Republic,Venezuela,3
Central African Republic,Netherlands Antilles,3
Central African Republic,Uzbekistan,3
Central African Republic,Montenegro,3
Central African Republic,Antigua and Barbuda,3
Central African Republic,Guadeloupe,3
Central African Republic,French Guiana,3
Central African Republic,Martinique,3
Central African Republic,Dominican Republic,3
Central African Republic,Dominica,4
Central African Republic,Saint Lucia,3
Central African Republic,Northern Mariana Islands,4
Central African Republic,South Korea,3
Central African Republic,Israel,3
Central African Republic,Bangladesh,3
Central African Republic,India,3
Central African Republic,Oman,3
Central African Republic,Nepal,3
Central African Republic,Argentina,3
Central African Republic,Mexico,3
Central African Republic,Guatemala,3
Central African Republic,Cuba,3
Central African Republic,Costa Rica,3
Central African Republic,Afghanistan,3
Central African Republic,Pakistan,3
Central African Republic,Serbia,3
Central African Republic,Macedonia,3
Central African Republic,Greece,3
Central African Republic,Hungary,3
Central African Republic,Czech Republic,3
Central African Republic,Bosnia and Herzegovina,3
Central African Republic,Poland,3
Central African Republic,Panama,3
Central African Republic,Nicaragua,3
Central African Republic,South Sudan,3
Central African Republic,Tanzania,3
Central African Republic,Brunei,3
Central African Republic,Indonesia,3
Central African Republic,Macau,4
Central African Republic,Saint Kitts and Nevis,3
Central African Republic,Uruguay,3
Central African Republic,Paraguay,3
Central African Republic,Chile,3
Central African Republic,Belize,3
Central African Republic,Honduras,3
Central African Republic,Georgia,3
Central African Republic,Armenia,3
Central African Republic,Latvia,3
Central African Republic,Guam,3
Central African Republic,Jamaica,3
Central African Republic,Suriname,3
Central African Republic,Trinidad and Tobago,3
Central African Republic,Haiti,3
Central African Republic,Tajikistan,3
Central African Republic,Kazakhstan,3
Central African Republic,Kyrgyzstan,3
Central African Republic,Iran,3
Central African Republic,Ukraine,3
Central African Republic,Jordan,3
Central African Republic,Anguilla,4
Central African Republic,Puerto Rico,3
Central African Republic,British Virgin Islands,4
Central African Republic,Virgin Islands,3
Central African Republic,Moldova,3
Central African Republic,Romania,3
Central African Republic,Kuwait,3
Central African Republic,Bahrain,3
Central African Republic,Sri Lanka,3
Central African Republic,South Africa,3
Central African Republic,Bulgaria,3
Central African Republic,Albania,3
Central African Republic,New Zealand,3
Central African Republic,French Polynesia,3
Central African Republic,Bermuda,3
Central African Republic,Barbados,3
Central African Republic,Cayman Islands,3
Central African Republic,Turks and Caicos Islands,3
Central African Republic,Peru,3
Central African Republic,El Salvador,3
Central African Republic,Uganda,3
Central African Republic,Gibraltar,3
Central African Republic,Grenada,3
Central African Republic,Fiji,3
Central African Republic,Bolivia,3
Central African Republic,Guernsey,3
Central African Republic,Jersey,3
Central African Republic,Malta,3
Central African Republic,Burundi,3
Central African Republic,Rwanda,3
Central African Republic,Lithuania,3
Central African Republic,Zimbabwe,3
Central African Republic,Laos,4
Central African Republic,Slovenia,3
Central African Republic,Mauritius,3
Central African Republic,Madagascar,3
Central African Republic,Mayotte,3
Central African Republic,Comoros,3
Central African Republic,Zambia,3
Central African Republic,Malawi,3
Central African Republic,Reunion,3
Central African Republic,Palau,4
Central African Republic,Maldives,3
Central African Republic,Iceland,3
Central African Republic,Belarus,3
Central African Republic,Estonia,3
Central African Republic,Sudan,3
Central African Republic,Seychelles,3
Central African Republic,Turkmenistan,3
Central African Republic,Isle of Man,3
Central African Republic,Namibia,3
Central African Republic,Botswana,3
Central African Republic,Guyana,3
Central African Republic,North Korea,3
Central African Republic,Mongolia,3
Central African Republic,Papua New Guinea,4
Central African Republic,Slovakia,3
Central African Republic,Sao Tome and Principe,3
Central African Republic,Iraq,3
Central African Republic,Yemen,3
Central African Republic,Mozambique,3
Central African Republic,Samoa,3
Central African Republic,Kiribati,3
Central African Republic,Tuvalu,4
Central African Republic,Solomon Islands,4
Central African Republic,Vanuatu,4
Central African Republic,Tonga,4
Central African Republic,Greenland,3
Central African Republic,Cook Islands,3
Central African Republic,American Samoa,3
Central African Republic,Eritrea,3
Central African Republic,Bhutan,4
Central African Republic,Falkland Islands,4
Central African Republic,Saint Vincent and the Grenadines,4
Central African Republic,East Timor,4
Central African Republic,New Caledonia,4
Central African Republic,Norfolk Island,4
Central African Republic,Nauru,4
Central African Republic,Marshall Islands,3
Central African Republic,Saint Pierre and Miquelon,3
Central African Republic,Faroe Islands,3
Central African Republic,Lesotho,4
Central African Republic,Swaziland,4
Central African Republic,Wallis and Futuna,4
Central African Republic,Micronesia,4
Central African Republic,Cocos (Keeling) Islands,5
Central African Republic,Christmas Island,4
Laos,Cote d'Ivoire,3
Laos,Burkina Faso,3
Laos,Ghana,3
Laos,Mali,3
Laos,Senegal,3
Laos,Benin,3
Laos,Togo,3
Laos,Niger,3
Laos,Colombia,3
Laos,Ecuador,3
Laos,Cyprus,3
Laos,Nigeria,3
Laos,Liberia,3
Laos,Gambia,3
Laos,Sierra Leone,3
Laos,Guinea,3
Laos,Guinea-Bissau,4
Laos,Cameroon,3
Laos,Djibouti,3
Laos,Somalia,3
Laos,Croatia,3
Laos,Bahamas,3
Laos,Morocco,3
Laos,Aruba,3
Laos,Venezuela,3
Laos,Netherlands Antilles,3
Laos,Montenegro,3
Laos,Antigua and Barbuda,3
Laos,Guadeloupe,3
Laos,French Guiana,3
Laos,Martinique,3
Laos,Dominican Republic,3
Laos,Dominica,4
Laos,Saint Lucia,3
Laos,Argentina,3
Laos,Guatemala,3
Laos,Cuba,3
Laos,Costa Rica,3
Laos,Afghanistan,3
Laos,Serbia,3
Laos,Macedonia,3
Laos,Greece,3
Laos,Hungary,3
Laos,Ireland,3
Laos,Portugal,3
Laos,Bosnia and Herzegovina,3
Laos,Tunisia,3
Laos,Panama,3
Laos,Nicaragua,3
Laos,South Sudan,3
Laos,Tanzania,3
Laos,Saint Kitts and Nevis,3
Laos,Uruguay,3
Laos,Paraguay,3
Laos,Brazil,3
Laos,Chile,3
Laos,Belize,3
Laos,Honduras,3
Laos,Armenia,3
Laos,Latvia,3
Laos,Jamaica,3
Laos,Suriname,3
Laos,Trinidad and Tobago,3
Laos,Haiti,3
Laos,Libya,3
Laos,Chad,3
Laos,Anguilla,4
Laos,Puerto Rico,3
Laos,British Virgin Islands,4
Laos,Virgin Islands,3
Laos,Moldova,3
Laos,Romania,3
Laos,Bulgaria,3
Laos,Albania,3
Laos,French Polynesia,3
Laos,Bermuda,3
Laos,Barbados,3
Laos,Cayman Islands,3
Laos,Turks and Caicos Islands,3
Laos,Peru,3
Laos,El Salvador,3
Laos,Uganda,3
Laos,Gibraltar,3
Laos,Grenada,3
Laos,Luxembourg,3
Laos,Bolivia,3
Laos,Guernsey,3
Laos,Jersey,3
Laos,Malta,3
Laos,Burundi,3
Laos,Rwanda,3
Laos,Lithuania,3
Laos,Congo (Kinshasa),3
Laos,Zimbabwe,3
Laos,Lebanon,3
Laos,Central African Republic,3
Laos,Congo (Brazzaville),3
Laos,Gabon,3
Laos,Slovenia,3
Laos,Mauritania,3
Laos,Equatorial Guinea,3
Laos,Mayotte,3
Laos,Comoros,3
Laos,Zambia,3
Laos,Malawi,3
Laos,Reunion,3
Laos,Western Sahara,3
Laos,Cape Verde,3
Laos,Iceland,3
Laos,Belarus,3
Laos,Estonia,3
Laos,Sudan,3
Laos,Seychelles,3
Laos,Isle of Man,3
Laos,Namibia,3
Laos,Botswana,3
Laos,Guyana,3
Laos,Slovakia,3
Laos,Sao Tome and Principe,3
Laos,Iraq,3
Laos,Yemen,3
Laos,Mozambique,3
Laos,Samoa,3
Laos,Kiribati,3
Laos,Tuvalu,3
Laos,Solomon Islands,3
Laos,Vanuatu,3
Laos,Tonga,3
Laos,Greenland,3
Laos,Cook Islands,3
Laos,American Samoa,3
Laos,Eritrea,3
Laos,Bhutan,3
Laos,Falkland Islands,4
Laos,Saint Vincent and the Grenadines,4
Laos,New Caledonia,3
Laos,Norfolk Island,3
Laos,Nauru,3
Laos,Marshall Islands,3
Laos,Saint Pierre and Miquelon,3
Laos,Faroe Islands,3
Laos,Lesotho,3
Laos,Swaziland,3
Laos,Wallis and Futuna,3
Laos,Micronesia,3
Laos,Cocos (Keeling) Islands,4
Laos,Christmas Island,3
Congo (Brazzaville),Ecuador,3
Congo (Brazzaville),Philippines,3
Congo (Brazzaville),Cambodia,3
Congo (Brazzaville),Burma,3
Congo (Brazzaville),Bahamas,3
Congo (Brazzaville),Aruba,3
Congo (Brazzaville),Dominica,3
Congo (Brazzaville),Saint Lucia,3
Congo (Brazzaville),Northern Mariana Islands,3
Congo (Brazzaville),Bangladesh,3
Congo (Brazzaville),Nepal,3
Congo (Brazzaville),Guatemala,3
Congo (Brazzaville),Costa Rica,3
Congo (Brazzaville),Afghanistan,3
Congo (Brazzaville),Macedonia,3
Congo (Brazzaville),Bosnia and Herzegovina,3
Congo (Brazzaville),Nicaragua,3
Congo (Brazzaville),Brunei,3
Congo (Brazzaville),Indonesia,3
Congo (Brazzaville),Macau,3
Congo (Brazzaville),Saint Kitts and Nevis,3
Congo (Brazzaville),Uruguay,3
Congo (Brazzaville),Paraguay,3
Congo (Brazzaville),Belize,3
Congo (Brazzaville),Honduras,3
Congo (Brazzaville),Guam,3
Congo (Brazzaville),Jamaica,3
Congo (Brazzaville),Suriname,3
Congo (Brazzaville),Trinidad and Tobago,3
Congo (Brazzaville),Tajikistan,3
Congo (Brazzaville),Kazakhstan,3
Congo (Brazzaville),Kyrgyzstan,3
Congo (Brazzaville),Anguilla,3
Congo (Brazzaville),British Virgin Islands,3
Congo (Brazzaville),Albania,3
Congo (Brazzaville),New Zealand,3
Congo (Brazzaville),French Polynesia,3
Congo (Brazzaville),Bermuda,3
Congo (Brazzaville),Barbados,3
Congo (Brazzaville),Cayman Islands,3
Congo (Brazzaville),Turks and Caicos Islands,3
Congo (Brazzaville),El Salvador,3
Congo (Brazzaville),Gibraltar,3
Congo (Brazzaville),Grenada,3
Congo (Brazzaville),Fiji,3
Congo (Brazzaville),Bolivia,3
Congo (Brazzaville),Laos,3
Congo (Brazzaville),Palau,3
Congo (Brazzaville),Maldives,3
Congo (Brazzaville),Turkmenistan,3
Congo (Brazzaville),Isle of Man,3
Congo (Brazzaville),Guyana,3
Congo (Brazzaville),North Korea,3
Congo (Brazzaville),Mongolia,3
Congo (Brazzaville),Papua New Guinea,3
Congo (Brazzaville),Iraq,3
Congo (Brazzaville),Samoa,3
Congo (Brazzaville),Kiribati,3
Congo (Brazzaville),Tuvalu,4
Congo (Brazzaville),Solomon Islands,3
Congo (Brazzaville),Vanuatu,3
Congo (Brazzaville),Tonga,3
Congo (Brazzaville),Greenland,3
Congo (Brazzaville),Cook Islands,3
Congo (Brazzaville),American Samoa,3
Congo (Brazzaville),Bhutan,3
Congo (Brazzaville),Falkland Islands,3
Congo (Brazzaville),Saint Vincent and the Grenadines,4
Congo (Brazzaville),East Timor,3
Congo (Brazzaville),New Caledonia,3
Congo (Brazzaville),Norfolk Island,3
Congo (Brazzaville),Nauru,3
Congo (Brazzaville),Marshall Islands,3
Congo (Brazzaville),Saint Pierre and Miquelon,3
Congo (Brazzaville),Faroe Islands,3
Congo (Brazzaville),Wallis and Futuna,4
Congo (Brazzaville),Micronesia,4
Congo (Brazzaville),Cocos (Keeling) Islands,4
Congo (Brazzaville),Christmas Island,3
Gabon,Ecuador,3
Gabon,Philippines,3
Gabon,Cambodia,3
Gabon,Burma,3
Gabon,Bahamas,3
Gabon,Aruba,3
Gabon,Dominica,3
Gabon,Saint Lucia,3
Gabon,Northern Mariana Islands,3
Gabon,Guatemala,3
Gabon,Costa Rica,3
Gabon,Nicaragua,3
Gabon,Brunei,3
Gabon,Indonesia,3
Gabon,Macau,3
Gabon,Saint Kitts and Nevis,3
Gabon,Uruguay,3
Gabon,Paraguay,3
Gabon,Belize,3
Gabon,Honduras,3
Gabon,Guam,3
Gabon,Jamaica,3
Gabon,Suriname,3
Gabon,Trinidad and Tobago,3
Gabon,Anguilla,3
Gabon,British Virgin Islands,3
Gabon,New Zealand,3
Gabon,French Polynesia,3
Gabon,Bermuda,3
Gabon,Barbados,3
Gabon,Cayman Islands,3
Gabon,Turks and Caicos Islands,3
Gabon,El Salvador,3
Gabon,Gibraltar,3
Gabon,Grenada,3
Gabon,Fiji,3
Gabon,Bolivia,3
Gabon,Laos,3
Gabon,Comoros,3
Gabon,Palau,3
Gabon,Isle of Man,3
Gabon,Guyana,3
Gabon,North Korea,3
Gabon,Mongolia,3
Gabon,Papua New Guinea,3
Gabon,Sao Tome and Principe,3
Gabon,Samoa,3
Gabon,Kiribati,3
Gabon,Tuvalu,4
Gabon,Solomon Islands,3
Gabon,Vanuatu,3
Gabon,Tonga,3
Gabon,Greenland,3
Gabon,Cook Islands,3
Gabon,American Samoa,3
Gabon,Eritrea,3
Gabon,Bhutan,3
Gabon,Falkland Islands,3
Gabon,Saint Vincent and the Grenadines,4
Gabon,East Timor,3
Gabon,New Caledonia,3
Gabon,Norfolk Island,3
Gabon,Nauru,3
Gabon,Marshall Islands,3
Gabon,Saint Pierre and Miquelon,3
Gabon,Faroe Islands,3
Gabon,Wallis and Futuna,4
Gabon,Micronesia,4
Gabon,Cocos (Keeling) Islands,4
Gabon,Christmas Island,3
Slovenia,Gambia,3
Slovenia,Guinea-Bissau,3
Slovenia,Somalia,3
Slovenia,Australia,3
Slovenia,Cambodia,3
Slovenia,Burma,3
Slovenia,Dominica,3
Slovenia,Northern Mariana Islands,3
Slovenia,Guatemala,3
Slovenia,Costa Rica,3
Slovenia,Nicaragua,3
Slovenia,South Sudan,3
Slovenia,Brunei,3
Slovenia,Indonesia,3
